id,review,rating,label,review_length,word_count,clean_review
79266480140,"Dầu gội thơm, chất lượng. Mình đã mua lần t2. Nhưng lần này đóng gói cực kỳ tệ. Dầu bị văng hết ra bên ngoài túi và hộp.",1,negative,120,28,"dầu gội_thơm , chất_lượng . mình đã mua lần t2 . nhưng lần này đóng_gói cực_kỳ_tệ . dầu bị văng hết ra bên ngoài túi và hộp ."
15545087297,"Hương vị:TỆ Bao bì/Mẫu mã:tệ  Chăm sóc khách hàng rất TỆ phải nói là đùn đẩy và đổ lổi nhau. Từ Shop cho đến Shopee đều đẩy nhau ko hỗ trợ giải quyết khiếu nại của KH.   Giao đến 1 thùng sữa bể nát thùng,không cầm lên được mà kêu quay clip fai quay 6 mặt.  2 bên đẩy nhau KH thiệt hại không ai đền hàng hư.   Mọi người mua nên cẩn thận vì có bể sữa hư hàng cũng không được hãng hỗ trợ gì đâu.  Một trải nghiệm mua hàng rất TỆ HẠI",1,negative,429,96,"hương_vị tệ bao_bì mẫu_mã_tệ chăm_sóc khách_hàng rất tệ phải nói là đùn_đẩy và đổ lổi nhau . từ shop cho đến shopee đều đẩy nhau không hỗ_trợ giải_quyết khiếu_nại của kh . giao đến 1 thùng sữa bể nát thùng , không cầm lên được mà kêu quay clip fai quay 6 mặt . 2 bên đẩy nhau kh thiệt_hại không ai đền hàng hư . mọi người mua nên cẩn_thận vì có bể sữa hư hàng cũng không được hãng hỗ_trợ gì đâu . một trải_nghiệm mua hàng rất tệ_hại"
75820239991,Sản phẩm kém chất lượng. Hỏi trên live ko ai trả lời. Mua thêm 1c nữa nhưng vẫn bị tình trạng cắm điện vào máy ko chạy và đèn nhấp nháy. Nói chung là tệ.,1,negative,153,35,sản_phẩm kém chất_lượng . hỏi trên live không ai trả_lời . mua thêm 1 c nữa nhưng vẫn bị tình_trạng cắm điện vào máy không chạy và đèn nhấp_nháy . nói_chung là tệ .
87754406572,Để tặng quà mà không tặng,2,negative,25,6,để tặng quà mà không tặng
79366112601,"Giao hàng nhanh chóng, đóng gói cẩn thận, shop giao nhầm hương cho mình, nhưng thôi ks ạ :))) mih lười đổi",3,negative,106,22,"giao hàng nhanh_chóng , đóng_gói cẩn_thận , shop giao nhầm_hương cho mình , nhưng thôi ks ạ mih lười đổi"
15256919830,"Top những người tôi luôn tin tưởng là KHO HÀNG SHOPEE, phải nó là toàn gói hàng thiếu, khôn dễ sợ, shop k gói nhưng để shopee gói nên mình cho chung 1sao",1,negative,153,33,"top những người tôi luôn tin_tưởng là kho hàng shopee , phải nó là toàn gói hàng thiếu , khôn_dễ sợ , shop không gói nhưng để shopee_gói nên mình cho chung 1 sao"
13883948266,Công dụng:ok Mùi hương:ok  Mua của shop nhìu lần rồi.canh mã sale và có quà thì mua thôi.hàng chất lượng.ko bị móp méo như lần vận chuyển trước.rất ok.,5,positive,151,29,công_dụng ổn mùi hương_ổn mua của shop nhìu lần rồi . canh_mã sale và có quà thì mua thôi . hàng chất_lượng . ko bị móp_méo như lần vận_chuyển trước . rất ổn .
79037818969,"Sản phẩm giao đúng nhưng shop gói hàng một cách không thể chấp nhận được. Hộp gói thì mỏng ship đến nơi rách cả hộp, nắp chai dầu gội chỉ dán đúng băng dính, lúc nhận hàng bên trong trào hết ra cả hộp. Mong shop xem lại cách gói hàng",2,negative,233,51,"sản_phẩm giao đúng nhưng shop_gói hàng một_cách không_thể chấp_nhận được . hộp_gói thì mỏng_ship đến_nơi rách cả hộp , nắp chai dầu_gội chỉ dán đúng băng_dính , lúc nhận hàng bên trong trào hết ra cả hộp . mong_shop xem_lại cách gói hàng"
16567324128,"Từng mua kính chống nhìn trộm có khung tự dán của shop một lần năm ngoái rất ok. Mà đợt này mua lại, người ngồi kế bên vẫn thấy màn hình như bthg. 🙂",3,negative,148,34,"từng mua kính chống nhìn trộm có khung tự_dán của shop một lần năm_ngoái rất ổn . mà đợt này mua lại , người ngồi kế bên vẫn thấy màn_hình_như bthg ."
13930352866,"Shop đóng gói đẹp, kĩ càng; giao hàng nhanh chóng, tư vấn nhiệt tình",5,positive,68,14,"shop đóng_gói đẹp , kĩ càng giao hàng nhanh_chóng , tư_vấn nhiệt_tình"
85386785510,"Bao bì:sanr phamar trầy sướt  Sp mới khui nhưng lọ bị dơ, trầy. Mua hàng 2026 nhưng giao sp xản xuất từ 2024, cũ",3,negative,112,24,"bao_bì sanr phamar trầy_sướt sản_phẩm mới khui nhưng lọ bị dơ , trầy . mua hàng 2026 nhưng giao sản_phẩm xản_xuất từ 2024 , cũ"
83750687396,Độ dày:mong Kết cấu:gel cực ít gần như không có,1,negative,47,10,độ dày_mong kết_cấu gel cực ít gần như không có
17160855054,Shop để trên bìa có tặng thêm chai 500ml mà lúc nhận hàng thì hông có tặng chai nào hết,1,negative,87,20,shop để trên bìa có tặng thêm chai 500 ml mà lúc nhận hàng thì hông có tặng chai nào hết
17971377334,"Săn sale của c salim được giá hời, giao hàng nhanh, được nhiều quà từ chương trình live",5,positive,87,18,"săn sale của c salim được giá hời , giao hàng nhanh , được nhiều quà từ chương_trình live"
67183436305,Sản phẩm đúng mô tả chất lượng tốt giá cả chưa tưởng là gói 220ml tại mình đọc không kỹ chứ biết 180ml giá này cung hơi đắt,1,negative,123,28,sản_phẩm đúng mô_tả chất_lượng tốt giá_cả chưa tưởng là gói 220 ml tại mình đọc không kỹ chứ biết 180 ml giá này cung_hơi đắt
41811967939,"Hương thơm:chưa xài, chưa biết Kinh nghiệm sử dụng:2 chai cùng 1 ngày sản xuất, nhưng lại sử dụng 2 loại chai khác nhau. 1 chai phía dưới chân có gờ, 1 chai thì trơn như hình chụp, nên cũng. ko biết phải đồ giả không  Mình cho 2 sao là vì chưa xài, nên ko biết chất luongjw ntn. Lúc mua hàng, ghi mua 1 chai, tặng 2 món. Còn tui mua 2 chai, không đc tặng món nào. Cũng ngộ hén. Chắc là mua 1 chai thì mới đc tặng 😤",2,negative,414,93,"hương thơm chưa xài , chưa biết kinh_nghiệm sử_dụng 2 chai cùng 1 ngày sản_xuất , nhưng lại sử_dụng 2 loại chai khác nhau . 1 chai phía dưới chân có gờ , 1 chai thì trơn như hình chụp , nên cũng . không biết phải đồ giả không mình cho 2 sao là vì chưa xài , nên không biết chất luongjw ntn . lúc mua hàng , ghi mua 1 chai , tặng 2 món . còn tui mua 2 chai , không được tặng món nào . cũng ngộ_hén . chắc là mua 1 chai thì mới được tặng emo_neg"
86555716380,Khi mua shop tặng kèm dd rửa bạc. Sử dụng bông tai được 1 tuần dùng dd shop tặng để vệ sinh thì ngọc trai đổi màu vàng như hình. Nhắn tin cho shop thì shop báo dd vệ sinh ko dùng được cho ngọc nhân tạo ??? Ủa ko dùng được thì tặng kèm với bông tai làm gì ?? Phần hướng dẫn sử dụng của bông tai rõ ràng còn ghi nên vệ sinh rửa bạc 1-3 lần/ tháng. Shop lại nói trên car tặng kèm nước rửa bông tai có ghi??  Ai đi đọc phần đó? Trên bình dung dịch ko ghi thì thôi ghi trên mấy cái car ai đi đọc ? Vậy là coi như shop chối bỏ trách nhiệm luôn trong khi mới mua được 1 tuần đang trong thời gian đổi trả. Mình ko bấm trả hàng vì dù sao cũng dùng được mấy ngày r. Nhưng đánh giá 1* ở đây để mn đọc né shop này ra. Mua hàng nhìu lần tại shop r nhưng lần này là chính thức cạch mặt. Vẫn điên tiếc chỉ muốn chửi đờ mờ nó không dùng cho bông tai được thì mã cha mi ai khiến mi đem đi tặng kèm với bông tai ??? Nó điên cái shop lờ này,1,negative,921,217,khi mua shop tặng kèm dd rửa bạc . sử_dụng bông tai được 1 tuần dùng dd shop tặng để vệ_sinh thì ngọc_trai đổi màu vàng như hình . nhắn_tin cho shop thì shop báo dd vệ_sinh không dùng được cho ngọc nhân_tạo ? ?_ủa không dùng được thì tặng kèm với bông_tai làm gì ? ?_phần hướng_dẫn sử_dụng của bông_tai rõ_ràng còn ghi nên vệ_sinh rửa bạc 1 3 lần tháng . shop lại nói trên car tặng kèm nước rửa bông_tai có ghi ? ? ai đi đọc phần đó ? trên bình_dung_dịch không ghi thì thôi ghi trên mấy cái car ai đi đọc ? vậy là coi như shop_chối bỏ trách_nhiệm luôn trong khi mới mua được 1 tuần đang trong thời_gian đổi trả . mình không bấm trả hàng vì dù_sao cũng dùng được mấy ngày rồi . nhưng đánh_giá 1 ở đây để mọi người đọc né_shop này ra . mua hàng nhìu lần tại shop rồi nhưng lần này là chính_thức cạch_mặt . vẫn điên_tiếc chỉ muốn chửi_đờ mờ nó không dùng cho bông tai được thì mã cha_mi ai khiến mi đem đi tặng kèm với bông tai ? ? nó điên_cái shop_lờ này
12319228018,"Hàng giao lâu mà kém chất lượng chai thì bị gãy vòi, chưa bao giờ mua hàng mà trải nghiệm tệ như vậy",1,negative,100,23,"hàng giao_lâu mà kém chất_lượng chai thì bị gãy vòi , chưa bao_giờ mua hàng mà trải_nghiệm tệ như_vậy"
76427515437,Bao bì:đẹp Hương thơm:không  Dùng thích mỗi lần rửa mặt xong da mướt y như kiểu mới tẩy tế bào chết vậy. 3 miếng xài được lâu săn sale nên giá rẻ. Sẽ tiếp tục ủng hộ shop,5,positive,170,38,bao_bì đẹp hương_thơm không dùng thích mỗi lần rửa mặt xong da mướt y_như kiểu mới tẩy tế_bào chết vậy . 3 miếng xài được lâu săn sale nên giá rẻ . sẽ tiếp_tục ủng_hộ shop
82072664351,"Chất lượng:bình thường Chế độ bảo quản:binh thuong  Shop làm ăn không uy tín. Quà tặng đơn hàng là bàn chải đánh răng điện, lại gửi quà tặng hộp sữa hãng khác. Đã liên hệ đồng ý nhận lại hàng, giờ lại từ chối do không đúng hàng. Chả khác nào lừa đảo.",1,negative,250,53,"chất_lượng bình_thường chế_độ bảo_quản_binh thuong_shop làm_ăn không uy_tín . quà tặng đơn hàng là bàn_chải đánh răng điện , lại gửi quà tặng hộp sữa hãng khác . đã liên_hệ đồng_ý_nhận lại hàng , giờ lại từ_chối do không đúng hàng . chả khác nào lừa_đảo ."
90717623887,Độ đậm:Mực viết ra không đều lắm Viết êm:Cứng,2,negative,45,9,độ đậm_mực viết ra không đều lắm viết êm cứng
91002969475,"Dầu gội trị gàu hiệu quả, mùi thơm thảo dược dễ chịu,  tóc mềm mượt ko bị khô. Đã mua nhiều lần. Shop giao hàng nhanh.",5,positive,118,26,"dầu gội_trị gàu hiệu_quả , mùi thơm thảo_dược dễ_chịu , tóc mềm_mượt không bị khô . đã mua nhiều lần . shop giao hàng nhanh ."
89508392492,Dùng mềm da thích lắm mng. Ngon bổ rẻ. Xài đồ của Cocoon mấy năm nay rồi sẽ ủng hộ tiếp,5,positive,87,21,dùng mềm da_thích lắm mọi người . ngon bổ_rẻ . xài đồ của cocoon mấy năm nay rồi sẽ ủng_hộ tiếp
83012784079,"Hương vị:ok Bao bì/Mẫu mã:quá tệ, đổi cái nắp bật làm gì  Hàng trước nắp vặn qá ok và chắc chắn, đi đổi mới thành cái nắp bật vừa ngã 1 phát đã đổ ra khắp nhà. Quá tệ",1,negative,166,39,"hương_vị ổn bao_bì mẫu_mã quá tệ , đổi cái nắp bật làm gì hàng trước nắp_vặn qá_ổn và chắc_chắn , đi đổi_mới thành cái nắp bật vừa ngã 1 phát đã đổ ra khắp nhà . quá tệ"
87584501117,Sản phẩm bị rò rì dính ra ngoài bao Nút mở thì bẩn Bao bì thì cũ K có hạn sử dụng in trên bao bì Cảm thấy đây là hàng giả,1,negative,121,32,sản_phẩm bị rò_rì dính ra ngoài bao nút mở thì bẩn bao_bì thì cũ không có_hạn sử_dụng in trên bao_bì cảm_thấy đây là hàng giả
74365536407,Vận hành cách đặt hàng nhận thêm quà thực sự quá rắc rối. Mong ad cải thiện lại chất lượng dịch vụ khi khách hàng mua hàng quá thất vọng,1,negative,136,30,vận_hành cách đặt_hàng nhận thêm quà thực_sự quá rắc_rối . mong ad cải_thiện lại chất_lượng dịch_vụ khi khách_hàng mua hàng quá thất_vọng
12856221402,"Nhận sp bị rách trên nắp. Mua hộp hơn 800g uống được 1 tuần, 2 ly/ngày, mỗi ly 4 muỗng. Nếu mỗi ly 6 muỗng như trên khuyến cáo thì uống chắc 3 4 ngày hết rồi",3,negative,157,37,"nhận sản_phẩm bị rách trên nắp . mua hộp hơn 800 g uống được 1 tuần , 2 ly ngày , mỗi ly 4 muỗng . nếu mỗi ly 6 muỗng như trên khuyến_cáo thì uống chắc 3 4 ngày hết rồi"
87289227992,"Sp chính hãng brand bán mà còn thua đồ mua shop xách tay shop bán lẻ, 2 chai kem nền bằng thuỷ tinh k gói chống sốc chỉ bỏ vào thùng giấy rồi nhét giấy chèn lên mặt, cầm hộp lên va vào nhau lẻng kẻng, mẹ thương mẹ độ chưa bể dọc đường, chai thì trầy trụa búa lua xua nhìn thua đồ thanh lý. Chất lượng sp tốt nhưng khâu đóng gói thì kém lần nào cũng vậy k thấy cải thiện. Hay sale quá nên k có tiền mua bọc chống sốc ?",3,negative,417,96,"sản_phẩm chính hãng brand bán mà_còn thua_đồ mua shop xách tay_shop bán_lẻ , 2 chai kem nền bằng thủy_tinh không gói chống sốc chỉ bỏ vào thùng giấy rồi nhét giấy chèn lên mặt , cầm hộp lên va vào nhau lẻng_kẻng , mẹ thương mẹ độ chưa bể dọc đường , chai thì trầy trụa búa lua_xua nhìn thua_đồ thanh_lý . chất_lượng sản_phẩm tốt nhưng khâu đóng_gói thì kém lần nào cũng vậy không thấy cải_thiện . hay sale quá nên không có tiền mua bọc chống sốc ?"
78250306136,"Thẩm thấu:thẩm thấu nhanh Làm sáng:da sáng Dưỡng ẩm:dưỡng ẩm tốt  Giao hàng nhanh, ship thân thiện, kem dùng tốt",5,positive,112,20,"thẩm_thấu thẩm_thấu nhanh làm sáng da sáng_dưỡng ẩm_dưỡng ẩm tốt giao hàng nhanh , ship thân_thiện , kem dùng tốt"
86383908214,"Đổ tràn lan của khách mà mấy con đix shopee đ giải quyết nổi. Khuyên mn nên qua sàn tiktok mà dùng, xoá sàn Cam đi ạ Sàn Cam chỉ dành cho những người TQ thoii, mấy con ngu nhan viên shopee nó bênh chằm chằm mấy shop qte rồi Video hình ảnh đầy đủ mà nó còn đổ lỗi qua cho khách hàng nữa Chắc mấy người già ngta mà nhiwf con cháu đặt hàng rồi ngta nhận hàng thấy đổ tràn lan ngta quay lại mà nó còn kêu k đủ cơ sở để tụi nó giải quyết😊",1,negative,433,100,"đổ tràn_lan của khách mà mấy con đix shopee đ giải_quyết nổi . khuyên mọi người nên qua sàn tiktok mà dùng , xóa sàn cam đi ạ sàn cam chỉ dành cho những người tq thoii , mấy con ngu nhan_viên shopee nó bênh chằm_chằm mấy shop qte rồi video hình_ảnh đầy_đủ mà nó còn đổ lỗi qua cho khách_hàng nữa chắc mấy người già ngta mà nhiwf con_cháu đặt_hàng rồi ngta nhận hàng thấy đổ tràn_lan ngta quay lại mà nó còn kêu không đủ cơ_sở để tụi nó giải_quyết emo_pos"
16179877626,Chất lượng sản phẩm:chua biết Bao bì/Mẫu mã:ổn Độ tuổi sử dụng:2t  Cần shop hỗ trợ mà nt mấy ngày k thấy rep,3,negative,108,23,chất_lượng sản_phẩm chua biết_bao_bì mẫu_mã ổn_độ tuổi sử_dụng 2 t cần shop hỗ_trợ mà nt mấy ngày không thấy rep
86747860662,mua nhiêu lần rồi lân nao cũng có quân giấy chống sốc ma lân nay gui hop k k co quân gì hết rôi sưa mà móp méo z đo rồi sưa bên trong nó ảnh hưởng rồi sao gói hàng k cẩn thận gì hết ! cam thấy thât vong mua 3thung ma móp het 2 thang 1 hop thi k co quấn gì lại hết lam ăn riết thây k dc gì hết,2,negative,292,75,mua nhiêu lần rồi lân_nao cũng có quân giấy chống sốc ma lân nay gui hop không không co_quân gì hết rôi_sưa mà móp méo z_đo rồi sưa bên trong nó ảnh_hưởng rồi sao gói hàng_không cẩn_thận gì hết !_cam thấy thât_vong mua 3 thung ma móp het 2 thang 1 hop thi không co_quấn gì lại hết lam_ăn riết_thây không được gì hết
40948287848,"Hạn sử dụng sản phẩm xa, tẩy trang dùng cho da dầu ổn, shop đóng gói cẩn thận.",5,positive,78,18,"hạn sử_dụng sản_phẩm xa , tẩy_trang dùng cho da dầu_ổn , shop đóng_gói cẩn_thận ."
91560272530,Màu k đẹp như mấy bản cũ. Đánh lên 1 lúc là bay hết màu. Màu k đẹp như mẫu,3,negative,74,20,màu không đẹp như mấy bản cũ . đánh lên 1 lúc là bay hết màu . màu không đẹp như mẫu
11442115817,Cả hộp ngoài và trong đều bị móp méo. Mong lần sau shop sẽ khắc phục. Lần đầu mua sữa onl nên uống thử mới biết chất lượng haha. Giao hàng thì quá ok. Rất nhanh nha,3,negative,164,37,cả hộp ngoài và trong đều bị móp_méo . mong lần sau shop sẽ khắc_phục . lần đầu mua sữa onl nên uống thử mới biết chất_lượng haha . giao hàng thì quá ổn . rất nhanh_nha
67183809646,"Mình mới nhận được hàng hôm qua và thật sự rất ưng ý! Sản phẩm nhìn bên ngoài còn đẹp hơn cả hình, chất lượng thì khỏi chê, dùng thử thấy rất ổn áp. Nói chung là từ sản phẩm đến dịch vụ đều làm mình hài lòng, chắc chắn sẽ ủng hộ shop dài dài! 💖",5,positive,244,57,"mình mới nhận được hàng hôm_qua và thật_sự rất ưng_ý ! sản_phẩm nhìn bên ngoài còn đẹp hơn cả hình , chất_lượng thì khỏi chê , dùng thử thấy rất ổn_áp . nói_chung là từ sản_phẩm đến dịch_vụ đều làm mình hài_lòng , chắc_chắn sẽ ủng_hộ shop dài_dài !"
90551367546,Điểm yếu : Cứng và bám vân thay rất nhiều. Cầm 5 phut là nhìn rõ vệt nên rất xầu.,3,negative,81,20,điểm yếu cứng và bám vân thay rất nhiều . cầm 5 phut là nhìn rõ vệt nên rất xầu .
83755238060,sản phẩm dùng không có cải thiện hay gì đâu  mn đừng nên mua vì sẽ thất vọng shop lớn nhm cskh kém  buồn,1,negative,104,24,sản_phẩm dùng không có cải_thiện hay gì đâu mọi người đừng nên mua vì sẽ thất_vọng shop lớn nhm cskh kém buồn
86717992519,"Bao bì/Mẫu mã:bể vỡ Hương vị:chưa biết  Sau 3 lần đặt mua thì 2 lần đầu bị hoàn hàng ngay trên đường vận chuyển do sản phẩm hư hại (02 đơn săn sale của tui lúc đêm khuya), lần 3 thì may mắn cũng đến tay nhưng bị bể 1 bịch và tràn ra cả thùng, phải lau từng bịch sữa để ko hư hại, thùng thì nát bấy như hình, giá ưu đãi kiểu này cũng ko muốn đặt lại nữa huhu",1,negative,357,83,"bao_bì mẫu_mã bể vỡ hương_vị chưa biết sau 3 lần đặt mua thì 2 lần đầu bị hoàn_hàng ngay trên đường vận_chuyển do sản_phẩm hư_hại 02 đơn săn_sale của tui lúc đêm khuya , lần 3 thì may_mắn cũng đến tay nhưng bị bể 1 bịch và tràn ra cả thùng , phải lau từng bịch sữa để không hư_hại , thùng thì nát bấy_như hình , giá ưu_đãi kiểu này cũng không muốn đặt lại nữa huhu"
86388572756,"chắc là kh hợp thấy mau trôi với cả lên da bị kích ứng nổi mụn nhiều lắm, fomo theo tiktok nhưng mà hơi xu",3,negative,106,25,"chắc là kh_hợp thấy mau_trôi với cả lên da bị kích_ứng nổi mụn nhiều lắm , fomo theo tiktok nhưng_mà hơi xu"
86506543268,R che tên sp dữ chưa Che như k che luôn Là đảm bảo riêng tư khách hàng chưa,1,negative,75,19,rồi che tên sản_phẩm dữ chưa che như không che luôn là đảm_bảo riêng_tư khách_hàng chưa
23094370241,Hàng chính hãng không có gì để nói về chất lượng canh sale mua nè,5,positive,65,15,hàng chính hãng không có gì để nói về chất_lượng canh sale mua nè
67536667108,Mua combo có quà tặng nhưng mua về không có quà,1,negative,47,11,mua combo có quà tặng nhưng mua về không có quà
76437401149,"Bao bì:ok Kinh nghiệm sử dụng:ok Hương thơm:ok  Mua về được 1 tháng, mình 30 ngày rửa mặt thì chỉ dùng cái bông này tầm 10 ngày mà chưa chi đã rách như này, mình sử dụng rất nhẹ nhàng, lúc làm sạch bọt cũng chỉ bóp nhẹ nhàng. Mới dùng màu tím, còn 2 cái kia thì chưa biết như nào.  Dùng xong cũng không biết lỗ chân lông có sạch hơn nhờ nó không :)) vì t dùng mặt nạ đất sét và BHA, AHA nữa",3,negative,390,88,"bao bì_ổn kinh_nghiệm sử_dụng ổn_hương thơm_ổn mua về được 1 tháng , mình 30 ngày rửa mặt thì chỉ dùng cái bông này tầm 10 ngày mà chưa chi đã rách như này , mình sử_dụng rất nhẹ_nhàng , lúc làm sạch_bọt cũng chỉ bóp nhẹ_nhàng . mới dùng màu tím , còn 2 cái kia thì chưa biết như nào . dùng xong cũng không biết lỗ chân_lông có sạch hơn nhờ nó không vì t dùng mặt_nạ đất_sét và bha , aha nữa"
17490113089,"Công dụng:se khít lỗ chán lông  Giao hàng nhanh, giá cả hợp lí, đáng mua,.",5,positive,74,15,"công_dụng se khít lỗ chán lông giao hàng nhanh , giá_cả hợp_lí , đáng mua , ."
81423732419,Bao bì/Mẫu mã:bao bì. mẫu. ma.  dep.  dong.   gói.   chac.   chan. Hương vị:thom ngon. gion. béo,5,positive,96,16,bao_bì mẫu_mã bao_bì . mẫu . ma . dep . dong . gói . chac . chan . hương_vị thom ngon . gion . béo
91173522479,"Hương vị:this kind of milk are tasty,  I like it very better",5,positive,60,12,"hương_vị this kind of_milk are tasty , i like it very better"
85293011681,"Bao bì:ok Làm đẹp:ok Hương thơm:ok  mình chưa dùng sản phẩm nhưng bóc ra là thấy k vui rồi , đóng hàng kiểu gì mà mở ra lung tung hết , góp ý với shop vậy thôi",3,negative,159,37,"bao bì_ổn làm_đẹp ổn hương_thơm ổn mình chưa dùng sản_phẩm nhưng bóc ra là thấy không vui rồi , đóng hàng kiểu gì mà mở ra lung_tung hết , góp_ý với shop vậy thôi"
31233799576,"Làm đẹp:thấy hình  + 1 chai clear thảo dược mà k có , chỉ dc tặng 1 chai chống nắng thôi , còn chất lượng thì chưa bt .",1,negative,119,29,"làm_đẹp thấy hình 1 chai clear thảo_dược mà không có , chỉ được tặng 1 chai chống nắng thôi , còn chất_lượng thì chưa bt ."
87755506586,"Hình ảnh mang tính chất nhận xu!  Lỡ đặt thì lấy chứ k hài lòng lắm,lần cuối cùng mua hàng của bên này,k có lần 2",1,negative,113,26,"hình_ảnh mang tính_chất nhận xu ! lỡ đặt thì lấy chứ không hài_lòng lắm , lần cuối_cùng mua hàng của bên này , k có lần 2"
22941241451,"Bao bì/Mẫu mã:te  Shop đóng gói quá hời hợt, 4 lon sữa tính ra 3,2 cân mà đóng thùng lỏng lẻo như thế kia??? Mất hàng thì ai chịu?",1,negative,130,29,"bao_bì mẫu_mã te_shop đóng_gói quá hời hợt , 4 lon sữa tính ra 3,2_cân mà đóng thùng lỏng_lẻo như_thế kia ? ? mất hàng thì ai chịu ?"
47584028067,Không có quà tặng đi kèm,3,negative,24,6,không có quà tặng đi kèm
76439677508,"Lợi ích:chống nắng, lâu trôi, thơm lâu Bao bì:đẹp đóng gói kĩ càng Kinh nghiệm sử dụng:dễ tán, dễ thấm vào da không bị bết rít",5,positive,126,26,"lợi_ích chống nắng , lâu trôi , thơm_lâu bao_bì đẹp đóng_gói kĩ_càng kinh_nghiệm sử_dụng dễ_tán , dễ thấm vào da không bị bết rít"
79465721848,"bông tẩy trang silcot thì xịn rồi không có gì phải bàn, dùng rồi là k muốn dùng loại khác",5,positive,89,20,"bông tẩy_trang silcot thì xịn rồi không có gì phải bàn , dùng rồi là không muốn dùng loại khác"
87769437083,Đã nhận được hàng rồi nhé ạ. Mua nhiều lắm rồi nên yên tâm lắm nhé. Săn được sale nên giá rẻ hơn mua ở cửa hàng. Nhà mình chuyên dùng nước giặt này.,5,positive,148,34,đã nhận được hàng rồi nhé ạ . mua nhiều lắm rồi nên yên_tâm lắm nhé . săn được sale nên giá rẻ hơn mua ở cửa_hàng . nhà mình chuyên_dùng nước giặt này .
60314131297,"kem chống nắng thấm nhanh, dạng sữa nhưng mà siêu rít nhé mọi người, bôi xong rất khó chịu, biết thế mua tuýp vàng cam.",3,negative,119,25,"kem chống nắng thấm nhanh , dạng sữa nhưng_mà siêu_rít nhé mọi người , bôi xong rất khó_chịu , biết thế mua tuýp vàng cam ."
56391606695,"Đóng gói không cẩn thận , mở ra chai dầu gội chảy ra dính tùm lum phải đi rửa lại liền , nắp vặn lỏng lẽo ko chắc nên chảy ra",1,negative,125,31,"đóng_gói không cẩn_thận , mở ra chai dầu_gội chảy ra dính tùm_lum phải đi rửa lại liền , nắp vặn lỏng lẽo không chắc nên chảy ra"
66827909003,"Mẹo:kbt Kinh nghiệm sử dụng:kbt Làm đẹp:cho da bth  Nước tẩy trang dịu nhẹ , k bị kích ứng da , làm sạch sâu . Ncl nên mua nha",5,positive,126,29,"mẹo kbt kinh_nghiệm sử_dụng kbt làm_đẹp cho da bth nước tẩy_trang dịu nhẹ , không bị kích_ứng da , làm sạch sâu . ncl nên mua nha"
16651428819,"Đóng gói sơ sài, sữa bị bục mất mấy túi. Ảnh hưởng tới những túi bên cạnh. Ngửi mùi lên cả men.",3,negative,95,22,"đóng_gói sơ_sài , sữa bị bục mất mấy túi . ảnh_hưởng tới những túi bên cạnh . ngửi mùi lên cả men ."
13923703552,Đặt lúc 0 giờ mà lỗi ko có khuyến mãi . Huỷ đơn lúc 7 giờ chưa đóng gói mà ko đồng ý huỷ. Mua rất nhiều lần mà lần này ko thấy ưng tý nào,1,negative,137,36,đặt lúc 0 giờ mà lỗi không có khuyến_mãi . hủy đơn lúc 7 giờ chưa đóng_gói mà không đồng_ý hủy . mua rất nhiều lần mà lần này không thấy ưng tý nào
78942862697,"Làm sáng da:ok Dưỡng ẩm:ok Khả năng thẩm thấu:tot Mùi hương:thơm  Sản phẩm OK shop giao hàng nhanh, đóng gói cẩn thận, lần sau sẽ ủng hộ shop, chúc shop buôn bán đắt hàng, mọi người nên tham khảo nha.",5,positive,200,40,"làm sáng da ổn_dưỡng ẩm_ổn khả_năng thẩm_thấu tot mùi hương_thơm sản_phẩm ổn shop giao hàng nhanh , đóng_gói cẩn_thận , lần sau sẽ ủng_hộ shop , chúc shop buôn_bán đắt hàng , mọi người nên tham_khảo nha ."
17186062662,"Đóng gói cẩu thả, vận chuyển kiểu gì 5-6ngày k giao, ục hết cả hàng của khách hàng. Kiểu k tôn trọng hàng của khách",1,negative,115,25,"đóng_gói cẩu_thả , vận_chuyển kiểu gì 5 6 ngày không giao , ục hết cả hàng của khách_hàng . kiểu không tôn_trọng hàng của khách"
18624988276,Hương vị:thơm ngọt Bao bì/Mẫu mã:đẹp  Sữa ngon đóng gói cẩn thận giao hàng rất nhanh sẽ mua tiếp,5,positive,96,19,hương_vị thơm_ngọt bao_bì mẫu_mã đẹp sữa ngon đóng_gói cẩn_thận giao hàng rất nhanh sẽ mua tiếp
16177934383,Công dụng:cạo râu  Máy êm thiết kế máy trông cũng đẹp lắm ạ săn sale được giá 175k hời,5,positive,86,19,công_dụng cạo râu máy_êm thiết_kế máy trông cũng đẹp lắm ạ săn sale được_giá 175 k hời
15786445295,"Mùi hương:không quá khó ngửi Công dụng:nhuộm phủ bạc Dành cho tóc:tóc bạc  Giao hàng nhanh, đóng gói đẹp. Lên màu được nhưng phủ bạc mức ổn, không quá bám.",5,positive,155,30,"mùi hương không quá khó ngửi công_dụng nhuộm phủ bạc dành cho tóc tóc bạc giao hàng nhanh , đóng_gói đẹp . lên màu được nhưng phủ bạc mức ổn , không quá bám ."
17339397644,"Bao bì/Mẫu mã:hộp móp, quà tặng thì gãy tay cầm. đóng gói không kỹ",1,negative,66,14,"bao_bì mẫu_mã hộp_móp , quà tặng thì gãy tay cầm . đóng_gói không kỹ"
